2025-07-29 00:03:08,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.05,0.01,1.0,0.03,0.001,10
2025-07-29 00:03:11,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.05,0.01,1.0,0.03,0.05,10
2025-07-29 00:03:14,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.05,0.01,2.0,0.03,0.001,10
2025-07-29 00:03:17,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.05,0.01,2.0,0.03,0.05,10
2025-07-29 00:03:21,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.05,0.05,1.0,0.03,0.001,10
2025-07-29 00:03:24,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.05,0.05,1.0,0.03,0.05,10
2025-07-29 00:03:27,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.05,0.05,2.0,0.03,0.001,10
2025-07-29 00:03:30,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.05,0.05,2.0,0.03,0.05,10
2025-07-29 00:03:33,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.15,0.01,1.0,0.03,0.001,10
2025-07-29 00:03:36,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.15,0.01,1.0,0.03,0.05,10
2025-07-29 00:03:39,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.15,0.01,2.0,0.03,0.001,10
2025-07-29 00:03:42,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.15,0.01,2.0,0.03,0.05,10
2025-07-29 00:03:45,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.15,0.05,1.0,0.03,0.001,10
2025-07-29 00:03:49,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.15,0.05,1.0,0.03,0.05,10
2025-07-29 00:03:52,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.15,0.05,2.0,0.03,0.001,10
2025-07-29 00:03:55,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.15,0.05,2.0,0.03,0.05,10
2025-07-29 00:03:58,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.05,0.01,1.0,0.07,0.001,10
2025-07-29 00:04:01,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.05,0.01,1.0,0.07,0.05,10
2025-07-29 00:04:05,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.05,0.01,2.0,0.07,0.001,10
